record_id,doi
rec-sha256-318d9d6eaa5dcbf9141234066cd47b63ec738475cfe4ea863cfe65da9710c631,10.1108/09576069410069521
rec-sha256-65b2416c3aaf63a313a2fea13de19b0f2c1b6bae947fb66dc34f93f42f78f1e0,10.1108/09576069410069530
rec-sha256-baa7c987f7df056183f05bafd001bbcfaf5572df9003ceb004e31fdcf3e6b23e,10.1108/09576069510076135
rec-sha256-bcb840ee8ed33969b6559601df95b83bfe4a8573658d885feb9d1e1641291130,10.1108/09576069510076144
rec-sha256-3ea58a92656d11adfd7735aae0710bd600f8b50769ca8aab199da48df7e6ff8a,10.1108/09576069510082138
rec-sha256-ad1bcadc5529feeb7e92478a15bf4f889fc5192196c6d4a59c1a76518f9093c7,10.1108/09576069510086080
rec-sha256-40042fc3d580f5d6d67ceb3f6d3e9e27621fa33ae56d1903944495de9a2ca20f,10.1108/09576069510086116
rec-sha256-2ea584e3feb6a5619b2be9b2b65fa4d28a6932d05d2c1e5315d5769e46f45866,10.1108/09576069510086125
rec-sha256-494f379a3bb39ae10cd38e7ddfba6d3b7f9999d155a9ab5c3a7a79b99b6100c6,10.1108/09576069510093424
rec-sha256-31d576dbe05da7c85830981073af4b0f1e3b96b5abfcb0b6f566c357216b63e2,10.1108/09576069510093433
rec-sha256-13cb8a1260ce07fb292d2a4a1611046452de7bae99d6c9b5ede07368249df3d7,10.1108/09576069510093460
rec-sha256-08ae8e417a0d2d3e2afc58c9d59e40b8cda8ace668ee81addf631b3cbee40c98,10.1108/09576069610111864
rec-sha256-bfe49566493da79453eeaef740b9e3fb6ac3bd05554d996fa9b485c4766f3386,10.1108/09576069610116904
rec-sha256-9995aa630b5d3a69dbfe04da8a1074fd6e1169e0c0f0759dc92073bd6d8fcf78,10.1108/09576069610125058
rec-sha256-c186af59075c90ab8e0a9dbe585b94aae4235d2497f79c3781b598029f4a8a66,10.1108/09576069610125085
rec-sha256-d19cab076242626ccfcf9336e305d46f5dc9200d84110c0926d7d2eb1abff360,10.1108/09576069610129883
rec-sha256-fb25bd95a98eecb2bd4d93dcce10f1c95599957772af036abbf1c62b9fbee0d8,10.1108/09576069710179733
rec-sha256-613461bdfd6948a92d4855a5560fb1846a12a4884a8ff68267b5946b39d11a5a,10.1108/09576069710181956
rec-sha256-95864f266715d6d26b3fc30866d008afbfe87eebf81ede6f625d478816f43160,10.1108/09576069710181992
rec-sha256-4501155acc119b63768f1dfcccc01dedcc315ba320b2df4d5d6d4cc218fdf222,10.1108/09576069710182027
rec-sha256-8df4570b11b8a0e726837701f5fb9389ca4b4053fe4cab93220068b247fa293a,10.1108/09576069710182036
rec-sha256-954096e0d36496af97534198c7ad152af57d096ce1f0bddbb458fbb41dc7fb9c,10.1108/09576069710182045
rec-sha256-bc969240683aae32f5450e5e5bbfdc91e02b22d7aa7dbe276d84a8981a52c7d3,10.1108/09576069710188887
rec-sha256-4818d373cc49d453a846aa0c328d79170537f62e7db78d5d082f3f48018c3812,10.1108/09576069810196841
rec-sha256-8cdfeca3cf46f3e3164e3a5d33a4aeefa0cbaf7670973c2a2379f4a4b5fe986c,10.1108/09576069810210466
rec-sha256-d0414b486830a0096290623dd51b98349674417850fc031fc57971cd618b62d6,10.1108/09576069810217801
rec-sha256-8a9bd82b944c0834464e605a5cb6a2875a3df8fe7ee197dba0dc9cc2cb2a8ad9,10.1108/09576069810217810
rec-sha256-6d1865afb18d8f8c5c0374bdf150249b5bec2bc09f0996132f49d251a4a0e1f8,10.1108/09576069810230428
rec-sha256-2a0381a847fed6ed6c769555db98cd198880ace296db2e52b54ad2fd74c60a67,10.1108/09576069810238754
rec-sha256-fc42f4bb76d5724c1a368fc4d13a98d7f06042fe478c2a000ce1f8cf4df1ad79,10.1108/09576069910247591
rec-sha256-5eb4b81205822eaf9f1868f0d8735f5ac9a82977a384d13c8bc7fa6062bac76b,10.1108/09576069910264402
rec-sha256-acc1ca3fd72e6aab9891d07eb680734789f7cc346ce73948c98235f38b7c2f06,10.1108/09576069910264420
rec-sha256-fcfe3806478bca49f47ad41a4b585263f3fc3df921a5ad262b8d1c9060bc831b,10.1108/09576069910280567
rec-sha256-6866605504a44ebb15dfeebc128cae8e9f033b2dd76a63445f02cdeee7db01b7,10.1108/09578230010378377
rec-sha256-29466b4383c19387fd24534415f6f5e3f8955ba62d6199c74124133babf9d064,10.1108/09578230210421114
rec-sha256-57cd66cff4e9e8eed27209a4fb604ab4fbf408cea39beb9f2b8da6bdb49e339f,10.1108/09588689410063210
rec-sha256-dea7cf4d16a61d8bf16271f1fa67a500d4a9a5aebe0a1279a4eb5c1d830f47e0,10.1108/09588689510088159
rec-sha256-ca018912ab74a429606add30be268c9c3f924b0f8a65ac9a17582b1c1420ed8d,10.1108/09588689510088168
rec-sha256-c0a47c9a3675e29a63f8b7af0939ff8036e1c4b0a8c54be74cf53670993f1c9d,10.1108/09588689710160516
rec-sha256-59d0559d299107a949e342b2acd4552b3fbe4b2db262376740dee4f19d3caea6,10.1108/09588689710167852
rec-sha256-bf3d45e8a6cc9a57af1ed2b5e5070a5432d38f4781e167f9a4588a3c70d09dfc,10.1108/09590550010319940
rec-sha256-4106e8d845e8cbe470182fa6ae8ccfac1c50cd99c0f792ac0b14ce88b419e2d9,10.1108/09590550210423654
rec-sha256-99ce20c1776d612cb736ef2d43af77205bf69fc6b207213c8849bf204389114c,10.1108/09590550210433338
rec-sha256-e71dbb7eda0f2f8586955c723fd1c26f86f62a7473cc76454ac3d79319563edd,10.1108/09590559410051377
rec-sha256-4a96d66bb9b6dbb9f0442aac694993d32f1097f0126c5f70a3571fc592c09f7e,10.1108/09590559410062663
rec-sha256-96b748267e1ac418066cdcbaa6af6624979efbb7d4f497ec416f65834aff9f2a,10.1108/09590559410062690
rec-sha256-9ca935510031306a501d5e12899197c9f36eca6f5a46902bfef72dad104c407c,10.1108/09590559510083948
rec-sha256-13bf2218ea1aef2a53757db151a2b19f549cc849d092cf370e97106555979863,10.1108/09590559510083975
rec-sha256-b6c854a41706bee09f4e6e9acfba6f86a8b31df183201987d211c6739a8b611f,10.1108/09590559510089203
rec-sha256-8772f63fcecc158bfb504ce7c3a83d142fa03e0601c9975805506f78d8f06135,10.1108/09590559510098681
rec-sha256-5514db6cc0fd3f9663c96ba069b3f8b49be68e5bb3677a898ef984c3bb51520a,10.1108/09590559510103972
rec-sha256-b0f132c6b49c76ac3d42d200ba586cb73f4de9b067d1d7bd3d6182cf3679014f,10.1108/09590559510147127
rec-sha256-f5b5448a450aca3bff2435bb2ef7edfbbac2ea1a20eb62d14b3f90d071a481ef,10.1108/09590559610119901
rec-sha256-2dcde0da4cf0d37dc5c7cc2e516907a027d16dff675ab743bb65bbb76ab08851,10.1108/09590559710156080
rec-sha256-e11656f721c1d71b3a7b9855abb799b1a6b968a2f365ece126e8561a295fb975,10.1108/09590559710160355
rec-sha256-f8fa9fe859aa41474534759aae5ef5b813c89f1d2af9a84cf5722d52816e88e2,10.1108/09590559710160382
rec-sha256-4e02557faf6bbdc8ada0cea0d84ff7e78985ca9860e4cb9bb82cb47c501105ad,10.1108/09590559710166296
rec-sha256-4ab08300ce611f69b7bc55b2fee306b8e488c102d19cc8be6f610029a01ca5ec,10.1108/09590559710166322
rec-sha256-94e79b19cb055f3b21911a3c711737248d4e5a57c50edcc74740a5d4db865968,10.1108/09590559810201169
rec-sha256-b55272bb4e4bec087629167fae9bdeff15b020acf08c900d6966bfd0247bfc0b,10.1108/09590559810201187
rec-sha256-63de211ebbe3b2dce1d643613d95f0d04ab5e0b1768c4b779441d57c33475050,10.1108/09590559810206489
rec-sha256-994977ede8bad79c204656916e29e7063d9f3679d1b4b5ced640ce05c93c8bad,10.1108/09590559810246377
rec-sha256-073b3ba44cda068781fbc6ef3ee4087d6b35a1c9fd50831dea7f5551d60b5cd4,10.1108/09590559910252667
rec-sha256-ebdd5a2d4af4fcea0a6687047c664e22fda9db8c6b4303e4a51e239bed937330,10.1108/09590559910252685
rec-sha256-f9e19cdc38afda3332ce42b37ab218490bf1d890403f1842e293d0d56fbfef6a,10.1108/09590559910278560
rec-sha256-d07ec85649f8a876d7271429240267a541f446b3e2ec14e737ea4d9ddeffefb8,10.1108/09590559910278605
rec-sha256-7b2e98fd55c3088cc8573df9621cd324ca61a4b862ae526c417d5ddab75c35e4,10.1108/09590559910288587
rec-sha256-b4ed9dccc7932f89124fa24089906eeb5ce200f2041ed7c80220b72f30a7dbe8,10.1108/09590559910288613
rec-sha256-b305f4f250062b0c4e1416c7eba5d1ae5a4b2ff7f15400da37303b427a377406,10.1108/09590559910297893
rec-sha256-9f4ab49714e9bbdde6fd83a2ac864c144ec72276fd9e85d68a119f17500c5af1,10.1108/09593849610129086
rec-sha256-f5d20f68aada28f396b37d25b72ba311ef76bae15f10298f48aaca8906747769,10.1108/09593849610153421
rec-sha256-62d49591c0459cca3a4cf296db2e0f654d1f4b04dc11b124d2756303a76baf68,10.1108/09593849710194669
rec-sha256-502dd3ae64315048236ffd875f3055c7d7ccfeeb3096cbd3fbf776c30f98c311,10.1108/09593849710194678
rec-sha256-bd7ca203ae3f98bf252fbd06c51868ef5c67aab978a30ff983b2d5e1ededf4d6,10.1108/09593849710194696
rec-sha256-bb59599b8b49f05c0748470631da49abaaf8aa73d627882cb4875ccc59915b36,10.1108/09593849810228002
rec-sha256-551d55140b709ed46de631762fb26fe66a80c7bbc2d91edbca6bf20ece8d7722,10.1108/09593849910250556
rec-sha256-f37bd13072c7c72265edb0f62fa97ced221f5c8b5249494be0f935f431cda5fe,10.1108/09593849910267206
rec-sha256-6f8d3325ed461a0cf10baf9463c4b96665c2c363191772fee6d6e276c350d970,10.1108/09593849910278196
rec-sha256-e29c8e26976d29fb1bf9311220f1317f261e041395a52e2209e6cb385d340307,10.1108/09596110010309925
rec-sha256-205fc71f48179ecfd5ec40e9a0ec2f194f482a248daff44cf91301dc6a347bcb,10.1108/09596110010330769
rec-sha256-f3bbebfe93f734d234b945ddc913345c01a543655e010de254aa1d0df712f37d,10.1108/09596110110365607
rec-sha256-07fe1532bf082e5740253a2ffbf7ea92948f757ea02ead0d6629a3fcdf5373bd,10.1108/09596110210424466
rec-sha256-29cc2812443a872c63ac21dffc990a12798e65f490fdf248183fc0e101e54f62,10.1108/09596119410052017
rec-sha256-4e9bce27ba379d82fdeaaff9b2f181004979c690443214d7eac6c0cf6fc986bb,10.1108/09596119410052026
rec-sha256-e75c4a35a7a2f9c5ce36d0058a601210d37d72e302f14b90c80c1917b0ce6000,10.1108/09596119410052071
rec-sha256-8e8e7d8113a559edd377fff0d1ed77d4025487276c91f1526901ce3951843553,10.1108/09596119510079990
rec-sha256-22b51ba9ea881ec2529293c0932f3edae6a36d350a585bf80917f748dfd2fa4b,10.1108/09596119510090726
rec-sha256-81fe46909601326ff163ef56ddb0aae5f655d62678dca654ead0143d40c0c171,10.1108/09596119510095352
rec-sha256-2befd5fdda8412c3af8ddaca015f428c1e7dbd05c649cde267471c0fbb9cca93,10.1108/09596119610126103
rec-sha256-d83d034931ac983d7be60cce1eb259c4725aa8ec2ff493cd9a28b5123cb4fe26,10.1108/09596119610129803
rec-sha256-2aa32f1eb09459fdf0111191e30a5b9d67f3606de39093e35af30726954f93a2,10.1108/09596119610152014
rec-sha256-b30cb758e1af15d7e95a08383c90891346cec656aebd57f6731a0981041ea1f0,10.1108/09596119610152032
rec-sha256-8da64f4dfea0ed01edc5ab2019a9ba6bed5baaf88010987628c7e0cb2e715e35,10.1108/09596119610152041
rec-sha256-473823789073745e1e9c8d87ed1cf7ac5f4b585298904c341ed4cb2a39819493,10.1108/09596119710157559
rec-sha256-fcb7e98127e966e878de8821735fc03ed06e9871f28a374f791a6f6d4119b477,10.1108/09596119710164632
rec-sha256-268f63cf501561c8edbed17fc2e0b792181c29ef6ac879f28c598ef824fd9c9e,10.1108/09596119710164795
rec-sha256-0139c3f49bb567cb45adaad69e9316a54c415f4bf5cae7a0594af2a4a7ae6878,10.1108/09596119710185828
rec-sha256-bd8586bb067062c8461d855e9b2d99218a64f4d55d00fd859e8da4bb111400c3,10.1108/09596119810210279
rec-sha256-24de2a719798bbb9ba35345b31223ce338c0ea7d1203b17b4f51712785a51bc9,10.1108/09596119810210369
rec-sha256-6bee5b3cb98e4b1789bda12c2a84b4fe58c526076f71a5461d35e5c97c2dadb9,10.1108/09596119810227703
rec-sha256-3a5244049ee2ed156b8a1ee57fe615158821c574e7b807a5585ccb985fcd472d,10.1108/09596119810227767
rec-sha256-24f08db9ffb2639d707574818eba64b34bd7223212ddea240d913069eb319392,10.1108/09596119810227794
rec-sha256-33d6e601a7df1762c28a55def54efe645805b54a5540e9c02d1807c27f3e80c2,10.1108/09596119810227820
rec-sha256-63745ad39efbc6721beaf3994d855b89d3c4ee28e8158d60b84516d12932c346,10.1108/09596119810232211
rec-sha256-75af78746162e2f032bd26454a140a6ad951d94431234509b1b5243ed5348a38,10.1108/09596119810232301
rec-sha256-b1602824e1ee634169051bab4abec30b52738f76d13d31e2567c403ac203c310,10.1108/09596119910250382
rec-sha256-082711887fbea101e67e6a6f8ddb892fdcee96adbb77f5168f54ff75dbefd7b5,10.1108/09596119910293277
rec-sha256-10b049405964f54105dc25a19378ca26a5a1c3ddc9055764fa57c3ff24834c93,10.1108/09600030010340851
rec-sha256-6f0a5bf1eb796644903bd61dba430a8b4d9c3ba918b8740c0dfae1afaeb8bb06,10.1108/09600030010340897
rec-sha256-ffd6497705f1ff615be979e8e54c4ae2bfe0073e4d645ebff01fc8ffb1ab9296,10.1108/09600030210415289
rec-sha256-895a6e16b991313f8780591bf18b8a92f3bba9d48b5d4853db7d8a8057cc6d13,10.1108/09600030210430642
rec-sha256-4f63b5783d2108693ce1719fe61f487668fa5e901b24aeb954f39051f7904649,10.1108/09600039410059996
rec-sha256-4db9a0cf7f4e33890db777d2b9b9b704fc4ef5c361bb89411d272c66e4dc92af,10.1108/09600039410064008
rec-sha256-cfa918b359b3fec99e799c03cbc36b3f9d60581593fa4c2fe5557492f969c9ea,10.1108/09600039410064017
rec-sha256-e9323eacecf0f2d472a23505b78f734439613c806279050098765bb1c920600f,10.1108/09600039410071235
rec-sha256-7185a972db05a3a947d188a79c0697818c326b2e6cc8ee56867bd7f58814f3f3,10.1108/09600039410071280
rec-sha256-b7aaa0ba8feec73057832d17ae0113a303ce31799a0e3a65f7652e9b505162ac,10.1108/09600039510099955
rec-sha256-84ee3c6ec2dc50147b973b2e4af42f7aeefa1039e0bd850c92f7a393c3dd52b6,10.1108/09600039610108548
rec-sha256-fa3b451c202c4d8c618f752071aa3c93d1159b3aada5811e24d4e94eafdcf66b,10.1108/09600039610115045
rec-sha256-730da418d1faf789726941e7fca6cfc85cc2247247711860a7401ff9867fa985,10.1108/09600039610116503
rec-sha256-6b33391e5b290eeef4dad53da430b51859727a03afcbfc54ce8e060597802ce3,10.1108/09600039610149075
rec-sha256-a76b0c854f2e44edac516417cd8531b04eaaa4992c1567fb95b8327a99094bef,10.1108/09600039710162268
rec-sha256-06c60275bc4d7f304dcf57dc7356df9b5009948ef17fc09d2c43d0d7e055a155,10.1108/09600039710162286
rec-sha256-e704fb74f19ec5b34bf01cd599a28ab8abd46453ebe27ea08d3921b8304301ef,10.1108/09600039710170584
rec-sha256-0210a04c58cf40b38b6c5ea38deb2cfb92310caac75d44ccfb2eba3216b98726,10.1108/09600039710170593
rec-sha256-db6e44d724cc766a44d8e2f6b6c4cd2ca4877ec31e19262c77b6d22be5c1420a,10.1108/09600039710188585
rec-sha256-55b24ad22046d5d7b252b3ebb58a9a31ff1a3de3fb2c562e16b63dbf85ddc6ca,10.1108/09600039810205962
rec-sha256-75c23d41137c7c453c3c87fdf297ef16d91eb5a68cd6f875a7a7b6b78e81df2a,10.1108/09600039810222710
rec-sha256-e7debe4650c39765c1d6d212bad55cfd78d4fb7112bab5fc7f2360e5b70e84a4,10.1108/09600039810222747
rec-sha256-10ab0cf57d1dd3236bc377fa3ac3b5c7e11e56ca0b990d8d0c577430b4b06806,10.1108/09600039810222756
rec-sha256-abdb1e4346e0b71179947121e39f20231391141bb86123817553432337824dd7,10.1108/09600039810234933
rec-sha256-fa63e675a7ca509b7a1fd777c4069aad9242392e2cd02b5d81b37c681eb906ff,10.1108/09600039810248118
rec-sha256-7c67b25b88c08f141ec7f06f48ff684ff15161b491282ed496acaaeed836c859,10.1108/09600039910253887
rec-sha256-36b65025a408665b94019f44c9543d160353a9ebfdd21f65b955f0ae03c4b72d,10.1108/09600039910268601
rec-sha256-7caedc77d5aba4b000c1a69d870efc7f2248fa3e0b7f32438c73a6b70e7c6e3c,10.1108/09600039910283640
rec-sha256-9daff24261a7145f80f1e7a51c15f8147d85876d49e32ad9961e696d90ea3a32,10.1108/09600039910299959
rec-sha256-13b2de3796c51a16cad622b348e1f77f85df10812a8e437b455f3dce456c916b,10.1108/09600039910300037
rec-sha256-1d47e60ecfc8ee45bd73097b4c1b0a3733ce89705c11f4de1ce45ad2ea03a8f6,10.1108/09604520010345731
rec-sha256-6c4cae3afe19d3222166cff6d8931bcd9066f223bc1e264d8a1d93d4269a5de7,10.1108/09604520010349179
rec-sha256-0bade3b695be9b31972c5b401b84701c316529575a942eb489774b08b050daee,10.1108/09604520010373136
rec-sha256-01e65ce009f31519cf00a4cfc92b3fee6bfee9e53504a8bdcfa8ba1e5894e07f,10.1108/09604520210429196
rec-sha256-96c02f239e3e89b75b24f34c05f351d16042b7f606ea95c589484b04e88a5d2f,10.1108/09604529410065216
rec-sha256-e79ac738baff07ab66196a61b51cb8e6624005fa416d18b1171de38ae5f8a7b2,10.1108/09604529410068439
rec-sha256-7933dfaf09801fcf2b6e0224b65a3103d0d32e7b64ab1871ab0737f50c34f67a,10.1108/09604529410068448
rec-sha256-fe473924a3e9e9f271bbe519dc2153e71f4bb78bb2623ca7e82e0683eb5fd2fb,10.1108/09604529510081785
rec-sha256-aafb3647a258cc58af0ce42936b7533492f491b9a1cb0176e4ccf98cc7d7917b,10.1108/09604529510087455
rec-sha256-d561fb10acab2afa2e0a281174890a7fd010b76b67593dc50aedbb46da7d1a2f,10.1108/09604529610108090
rec-sha256-17ab66867e62c57381c2ba67d50020c521de021b1ac4ca80ed4ea4003a800e11,10.1108/09604529610108162
rec-sha256-f88683f7f1a73b5da77c5f68b66fc441f481650635116615c59ad3859d4c0584,10.1108/09604529610149185
rec-sha256-e28ade592ec4e697ecf307426cbe3255a7da3be70e84cd3861bab0582fd93c98,10.1108/09604529710158166
rec-sha256-0a2aeb5eeb06b8e9d119c06a65b1734537d87ff22a36cc6ead8eed0f01a4a281,10.1108/09604529710158256
rec-sha256-894f4687117700fcbcd20d56bc2463332a1510faead5d52dd2926dde17eba24c,10.1108/09604529710158265
rec-sha256-23b1ad2283fc0457abf7b2209d949a24c99d3f002f15ba0dd67ce93c47ab7a55,10.1108/09604529710161441
rec-sha256-72bfb59da5d3cba45328516e30101f1aeed2962317c0d457dd6cbb5151027c00,10.1108/09604529710161450
rec-sha256-ebb352c63215dea691c06440065f1e3691591f058f4eea890a402f3119f53de1,10.1108/09604529710166888
rec-sha256-e8866cdf605bd7b125a317b01540720db60635ab03c20ed264d1d81c7339e1cd,10.1108/09604529710166923
rec-sha256-be7108d10e447fe28f0d1c59ef2a307f6f1483f6ea972d815cfbe9a2c634bca3,10.1108/09604529710172999
rec-sha256-dfd4911b07f18bd8674f92b6c631c6888baf88cdda8940881464aa2e4841720f,10.1108/09604529710173033
rec-sha256-f8b7f92567cfd256fc96838eb80420f7d554ef1edcd65f4a090368d4903e4711,10.1108/09604529710186651
rec-sha256-15c8b6003fe86f4592932e16d162053c8af174006f8cfad0d954c48244fd69ea,10.1108/09604529810199359
rec-sha256-4d1d446682115a688a078cfe6fcb69064a89521482dafc6ef7f8afd458690d71,10.1108/09604529810206864
rec-sha256-d3c8a8aa0d484d25120efe5e610b342d5083f860d74101897d0b79271df83fec,10.1108/09604529810206918
rec-sha256-26e8340f0f7e3150eb9bf185fac50aa64826fe392af5c7b8592927dbb26e6c37,10.1108/09604529810222532
rec-sha256-dbe69ed978c9ee2dc5fee926f0f4aec894ebdc4c8e78e0d7d0fc5b4c76066c24,10.1108/09604529810222550
rec-sha256-8d776f3f7b93e57ac850065b1189a0cb12db6ccf311ffeaf2a6405bddb2ad3a2,10.1108/09604529810222569
rec-sha256-54353c57461409ac53447ce6f7113fe70b9e176dec2a53b60c1f044c0a113df3,10.1108/09604529810235088
rec-sha256-e5ecf5765a4671b48e90e7bda86473f1a9004056d1dd2c0bfec58f826fdc9eac,10.1108/09604529810235781
rec-sha256-f09c32aa7ededed1923d9de057f11bf7b9f8409896081538344f83a7a381afdc,10.1108/09604529910273030
rec-sha256-ab88e1852edb17ef1dfc969c5d51ef886f9c6047c2a74473c0c8c10c58d629f2,10.1108/09604529910273193
rec-sha256-7b16500355b4af49ad870047d88e6e9ab755889bee7885e8d0cfe2b70a4a58c4,10.1108/09604529910282481
rec-sha256-2982264ae80d3308bf3bed753790ccc6ef353c02fed0b59ea960d741b3255163,10.1108/09615530010350345
rec-sha256-417d7be4311ee6da52f7f980173bd300b1c062c8599714d3d5b8e19cc6710dde,10.1108/09615530010350543
rec-sha256-6cf3a0700107f593a80c149e8720b09cb20c14882c1672ade61ec6e824ea2a40,10.1108/09615530110364051
rec-sha256-4627b7c7957ae8d571bd26082f357264af0c996d8e90f8a91f2ce5a17bb759de,10.1108/09615530210413163
rec-sha256-4a1495b7bde52610a605ee91d40f91910c756ed208b87d2b375e9c1b84e7c0aa,10.1108/09615530210418285
rec-sha256-e66b7a0cd1f511c6b533595659544fcd057047c6dd9ba2345fe2d9740bd06200,10.1108/09622519510081975
rec-sha256-9644dc020dfc8c347458c7d96ad9be97bb2373e814559bf6bc396410e013df8b,10.1108/09642369210049933
rec-sha256-1f610d5e996a9263f39f31a45e7c748ca4520dcb55f4a5c554bae86942b1bcde,10.1108/09642369210054261
rec-sha256-75242f149390fc1104bc97c5b159ffef3436f12cc80e7a4314509a662c3344f3,10.1108/09642369210063045
rec-sha256-c20401cf2e1a35459150c8a209e514c53329e7f027621bbef55f5b7e34557d60,10.1108/09642369210063054
rec-sha256-397461e67c6b253072c46c911f12707a2ae5c197a88a1520dcc843fb39a4ae0f,10.1108/09642369210071299
rec-sha256-5e98f3f7d36b995685a55e31a8de55a23bbe7aa8f36e0ba196d9e0310e4d85e9,10.1108/09642369310077715
rec-sha256-8dd3ca73c397c66c434f9fa63da12c16969495b31bc040e70a26922b44be18b5,10.1108/09642369310081945
rec-sha256-9b3e8d39df1d78b8c070043484c73bca9205daf63c7bdf17754a67fa3b9b641b,10.1108/09649420010319615
rec-sha256-4272283bfad88ef84ac24444723da25d590e53b5ebdb153d953201591fc69af6,10.1108/09649420010325762
rec-sha256-74767d02540f132055042a95009b884a6b12aaf8e2676b1b1a23130d75382237,10.1108/09649420010335509
rec-sha256-1849a2139fc4d34c7c394d7b59240e3750a9765998def751ba05e3bfa1de6171,10.1108/09649420110380265
rec-sha256-73b807bf06eb52116a467718263d1981f40dd13473494258aa5cea8ea551bbb9,10.1108/09649420210421754
rec-sha256-e3d6e5b9e110854e5529be093a9a430cb60e03bf3242c062af1573791f7932db,10.1108/09649429410056290
rec-sha256-2fba69e91319b67d6ccb916fe356de6bc552f79b86cf9fec6b4c502ddffa302d,10.1108/09649429510095908
rec-sha256-aeac6c7b7460d74a18d2e6197545dff56dae22d54d5dd3684e6e07bc2eb2c397,10.1108/09649429510102116
rec-sha256-f235992bb408de6075317c5532614537d93038400508e48daefe51429a7653b6,10.1108/09649429610112583
rec-sha256-66e6937508500947b87d9a92e7f2fae66d0bded0ed3ed4243294596ba71f6ec6,10.1108/09649429610148728
rec-sha256-933ed05f62d3516da84d17244e96bc3e66852ec1990643cc1f9009d0cf4825f2,10.1108/09649429710162901
rec-sha256-be454d37a521469e85a53386de0a8b0bc6a9c55237f2302f814265e79bcf916a,10.1108/09649429710171172
rec-sha256-9a134ed3f9e40466e1dfa07a7076d1c2a7e6ed145bf8d19626336048a8e52955,10.1108/09649429710182440
rec-sha256-1b1f582caa4b925c981fff4716787ebe6ad8337c39b8f95ca2cb5f119a4122e6,10.1108/09649429710182459
rec-sha256-2fda1af59d94ef8b911ca7eaf86a45937d29a1daf8ef4b8188d9fd5c2cdfa7a2,10.1108/09649429810243153
rec-sha256-2096b59153df132068e71d1c3ebeca976c8e2eafda4efe925e8b210f46406055,10.1108/09649429810369587
rec-sha256-61ab2d1aad42060396da3a64694890c3d174346c79f32b82416fae133a22f837,10.1108/09649429910261387
rec-sha256-11af5ddab2345d5e89fc7c628c6af7868bf97f0b0161a4989750a96ad3a36023,10.1108/09649429910269893
rec-sha256-ad3e45e3a4887968021e62ae27b2ec166a86c2aa680c9436339c6ae1e8a77fa3,10.1108/09649429910281989
rec-sha256-87e45d0aacdf89b390cd5390284fbd332e4c76cffc4e97b91cc3e787ef9cc959,10.1108/09653560210421664
rec-sha256-36fc218641478a3d45d28096fe49ebc5efff4822c09b04408e3af5f6bd6892d8,10.1108/09653560210426795
rec-sha256-08c038ee03c997708a4985b9d7048843e43751cda2d66fa68c5c7d46999ce45b,10.1108/09653569410049685
rec-sha256-1e29854771d4468997e732d82b23a2059f49ce10d183d8808b0b7605850f4fca,10.1108/09653569510082641
rec-sha256-2d2edd3a07c89fb5914be3856b4a4c792a5a4d5801eb503eec8dd6b8f3b9709f,10.1108/09653569510082669
rec-sha256-1fc20709ad3b4bcbb81d71294724a07ae2e4a2effcc21020e82941d72a50ad1d,10.1108/09653569510088050
rec-sha256-7b0af854450e06e7d65dd475b0301afa1b5cae51dbfce0ef4c23b7c6de316ac2,10.1108/09653569510088069
rec-sha256-4d73a8b41c0840411d4a838dd98cc7fd66b5fa555a09cc4ce0ffd7541359f18c,10.1108/09653569510093405
rec-sha256-d85c021317f0ab207011eab978c5e9205c8be5c966991b1055c5695fce448220,10.1108/09653569610127442
rec-sha256-843d1ab569daad4e68bd7db2231a6c176d5bee032f329bb7e8cd43bc35335abe,10.1108/09653569710162433
rec-sha256-3eadc22b7de8c4b45cff987ad9aa6de4bb1eee8d096c732fd2b1efd68349f9fb,10.1108/09653569710172937
rec-sha256-1b3288e60c329fee584010704ab93ecb1f7363b40f701675b2fc4b04fb1bbebc,10.1108/09653569710172946
rec-sha256-982f0d2119d0e2fbdc50410a7bbfcf4b7198feedc3778e50d83b19ecad7e60fe,10.1108/09653569710193772
